thread_id,opening_text,created_at,n_turns,dt,month
663852,"I just updated the iOS on my iPad and know I can’t find any of the signs on the keyboard 
Yo @115858 what’s the dealio",Wed Oct 04 20:56:49 +0000 2017,3,2017-10-04 20:56:49+00:00,2017-10
663855,"In the last 24 hours I’ve had songs on playlists removed from my downloads and now full albums after updating phone, what gives @115858 😡",Wed Oct 04 09:26:13 +0000 2017,3,2017-10-04 09:26:13+00:00,2017-10
663875,This mix up with iPhone typing is getting so bad that my phone has It on autocorrect. Come on @AppleSupport ??? When are you going to help me out????,Thu Nov 23 02:17:42 +0000 2017,6,2017-11-23 02:17:42+00:00,2017-11
663877,"My iPhone autocorrects ""it"" to ""I.T."" This is either an epic @115858 AI fail or a major trolling by somebody deep in the bowels of the Apple IT department...",Thu Nov 23 02:17:57 +0000 2017,2,2017-11-23 02:17:57+00:00,2017-11
663880,Hey @115858 whats the return policy on phones? Not having a headphone jack is actually driving me insane. Please fix that.,Thu Nov 23 02:11:40 +0000 2017,2,2017-11-23 02:11:40+00:00,2017-11
663884,"@115858 your updates since the release of the iPhone 8 and x have SCREWED my phone up. Videos don’t play right, orientation is messed up. PLEASE FIX IT!",Thu Nov 23 02:07:15 +0000 2017,2,2017-11-23 02:07:15+00:00,2017-11
663886,"@AppleSupport my iPhone X keyboard is laggy/unresponsive outside in cold weather, is this a hardware issue?",Thu Nov 23 02:15:02 +0000 2017,2,2017-11-23 02:15:02+00:00,2017-11
663890,@AppleSupport bring back auto brightness on iOS please it was convenient thanks,Thu Nov 23 02:04:36 +0000 2017,4,2017-11-23 02:04:36+00:00,2017-11
663899,My music turns off everytime i get a notification or when i get on Snapchat😤,Thu Nov 23 01:46:47 +0000 2017,9,2017-11-23 01:46:47+00:00,2017-11
663903,"@115858 We have a problem. MBP Touch Bar, High Sierra. https://t.co/etdAXlfCne",Thu Nov 23 02:01:14 +0000 2017,3,2017-11-23 02:01:14+00:00,2017-11
663913,@115858 the latest software update absolutely destroys the battery life.  Wow,Tue Nov 21 02:50:26 +0000 2017,4,2017-11-21 02:50:26+00:00,2017-11
663915,"i’m really fucking over @115858 fucking high sierra update.
this shitty update has forced me to force close microsoft word so many times, i’ve lost the last two hours of my final paper and i am so fucking pissed and over this garbage.",Thu Nov 23 02:11:16 +0000 2017,2,2017-11-23 02:11:16+00:00,2017-11
663917,Wow apple y'all deleted my notes @115858  fix your shit bitch,Thu Nov 23 02:11:52 +0000 2017,2,2017-11-23 02:11:52+00:00,2017-11
663919,"I fixed the I thing once before, I’m not doing it again. Your move, @115858",Thu Nov 23 02:02:54 +0000 2017,2,2017-11-23 02:02:54+00:00,2017-11
663921,When you finish working on such a good song and your computer freezes @115858 you have explaining to do 😫,Thu Nov 23 02:02:29 +0000 2017,2,2017-11-23 02:02:29+00:00,2017-11
663923,"@AppleSupport Why is Jay Versace's interview of the ""goin raw with timothy delaghetto"" podcast skipped on iTunes? It should be after ""gina darling"" and before ""james Davis"", but it's not. All the other episodes are there.",Thu Nov 23 02:03:55 +0000 2017,2,2017-11-23 02:03:55+00:00,2017-11
663927,"@115858 there is something wrong with my 6s plus when i downloaded something long ago I can't see it on my screen and when I go to the App Store to try to open it, it won't allow me even if the app has a update, i don't have iOS 11.1.2 downloaded, is that the problem?",Thu Nov 23 01:53:22 +0000 2017,6,2017-11-23 01:53:22+00:00,2017-11
663932,"@AppleSupport If I purchase Apple Care, will my repairs be free? Does Apple Care cover all repairs or only certain kinds.",Thu Nov 23 01:53:58 +0000 2017,2,2017-11-23 01:53:58+00:00,2017-11
663934,@AppleSupport I'm trying to get into contact with someone from customer support. But your stupid automated answer is useless. I need to speak to an actual person. Where can I call?,Thu Nov 23 01:54:06 +0000 2017,2,2017-11-23 01:54:06+00:00,2017-11
665601,"@AppleSupport 

Why is my Apple rechargeable battery charger light blinking amber?",Wed Oct 04 17:43:18 +0000 2017,3,2017-10-04 17:43:18+00:00,2017-10
665744,ALL IM TRYING TO DO IS PURCHASE A HOE ASS SONG @115858 AND YA LAME ASS SUPPORT WONT SEND ME THE FCKIN CODE FOR YA DUMB 2FACTOR AUTH SO I CAN USE MY DAMN FINGER PRINT https://t.co/3aQ4SOTvcd,Sat Nov 11 17:39:36 +0000 2017,4,2017-11-11 17:39:36+00:00,2017-11
665747,Something really bad is going on within @115858. Updated to iOS 11.1.1 on iPad Mini 2 and all my books in iBooks dissapeared. Cuatomer experience is the leas they care. Battery issues and now this.,Sat Nov 11 17:46:25 +0000 2017,2,2017-11-11 17:46:25+00:00,2017-11
665756,Turn on airplane mode then turn it off = ACTIVATE EVERYTHING. @AppleSupport what is this about ? #iOS11 https://t.co/D5lcSzUY68,Sat Nov 11 13:39:44 +0000 2017,9,2017-11-11 13:39:44+00:00,2017-11
665762,Ok Batman updated @115858 phone today &amp; 1500 photos disappeared 😰 off it. How do I get them back from my cloud❓ https://t.co/7p3zPCwQ5X,Sat Nov 11 17:36:15 +0000 2017,2,2017-11-11 17:36:15+00:00,2017-11
665764,@115858 @AppleSupport FIX THIS I️ PLEASE,Sat Nov 11 17:46:09 +0000 2017,2,2017-11-11 17:46:09+00:00,2017-11
665767,is anybody else’s battery life ridiculously shit since the iOS11 update? Having to charge my phone at least 3 times a day atm 🤬 @115858 @AppleSupport,Sat Nov 11 17:51:08 +0000 2017,3,2017-11-11 17:51:08+00:00,2017-11
665770,"@AppleSupport hi just got this email through, haven’t made any purchase and assume it’s a scam can you confirm? https://t.co/KcbNCHAovC",Sat Nov 11 17:45:08 +0000 2017,3,2017-11-11 17:45:08+00:00,2017-11
665772,@AppleSupport bro why do y’all keep deleting all my pictures out my photos and this the second time so I just want y’all to know I do have an attitude.,Sat Nov 11 17:49:24 +0000 2017,2,2017-11-11 17:49:24+00:00,2017-11
665774,Wtf is with this question mark shit @115858,Sat Nov 11 17:55:11 +0000 2017,2,2017-11-11 17:55:11+00:00,2017-11
665777,So the new software update I installed to fix a keyboard bug still has the same keyboard bug @115858 😴,Sat Nov 11 17:37:29 +0000 2017,4,2017-11-11 17:37:29+00:00,2017-11
665780,@115858 wtf y’all I updated my phone so I could stop seeing those dumb boxes that y’all claimed to fix and I still see them ugly shits,Sat Nov 11 17:40:07 +0000 2017,2,2017-11-11 17:40:07+00:00,2017-11
665782,I tried to reinstall my Mac Book Sierra but it's taking ages. And I have to get to boarding school soon. What should I do? @AppleSupport @115858 @124871 #apple,Sat Nov 11 17:30:22 +0000 2017,2,2017-11-11 17:30:22+00:00,2017-11
665784,Hey @115858 I️ know people switching to #Android today because you can’t fix the “I️” thing.,Sat Nov 11 17:53:04 +0000 2017,2,2017-11-11 17:53:04+00:00,2017-11
665791,"@AppleSupport Ever since the 11.1.1 update I keep receiving this message every time I get a notification or message of any sort on my iPhone. Very irritating, will there be another update to stop it or can I turn it off? https://t.co/xPiQwJulWP",Sat Nov 11 13:01:53 +0000 2017,7,2017-11-11 13:01:53+00:00,2017-11
665823,@AppleSupport I have 5.9GB of photos on my iCloud but I can’t access any of these photos from any device. What’s causing this?,Sat Nov 11 10:18:16 +0000 2017,4,2017-11-11 10:18:16+00:00,2017-11
665827,@AppleSupport please fix the battery issue on iPad air 2. It is much worse after the ios 11 update even though  much improved after ios 11.1 but not the same as ios 10.3.3,Sat Nov 11 06:18:15 +0000 2017,4,2017-11-11 06:18:15+00:00,2017-11
665829,"@AppleSupport If I bought a white iPhone X at AT&amp;T store, can I switch to a black one at an Apple store?",Sat Nov 11 17:39:06 +0000 2017,2,2017-11-11 17:39:06+00:00,2017-11
665833,"Hey @AppleSupport ... I've updated my iphone 7+ to 11.1 and now my yahoo email doesn't work properly anymore --&gt; it can read email, but when you try to send it it returns an error (password incorrect).
Fuck iOS 11. IT IS SHIT!",Sat Nov 11 13:25:43 +0000 2017,4,2017-11-11 13:25:43+00:00,2017-11
665835,@AppleSupport is the X phone available to buy from stores yet?,Sat Nov 11 17:49:48 +0000 2017,2,2017-11-11 17:49:48+00:00,2017-11
665839,I LITERALLY PUT MY DAMN PHONE TO CHARGE LAST NIGHT AND ITS ON 34% @115858,Sat Nov 11 17:42:08 +0000 2017,4,2017-11-11 17:42:08+00:00,2017-11
665842,@115858 FIX THIS FUCKING GLITCH SHIT!!!!!,Sat Nov 11 17:47:45 +0000 2017,2,2017-11-11 17:47:45+00:00,2017-11
665845,They’ve been having me order all the flower arrangements at work &amp; I️ am lovinnn it 🌻🌸🌺,Sat Nov 11 17:24:06 +0000 2017,3,2017-11-11 17:24:06+00:00,2017-11
665847,What is going on Apple?? I️ have weird fonts popping up when I️ try to text!!! @AppleSupport,Sat Nov 11 17:43:11 +0000 2017,2,2017-11-11 17:43:11+00:00,2017-11
665850,@116333 @AppleSupport  any news on the HomePod? Is it still coming out in December?,Sat Nov 11 17:41:57 +0000 2017,2,2017-11-11 17:41:57+00:00,2017-11
666210,@115858 please fix the bug when sharing locations. Can’t share location with my family anymore. Tells me it’s unable to connect to server #pleaseandthankyou,Thu Nov 23 02:40:51 +0000 2017,7,2017-11-23 02:40:51+00:00,2017-11
666213,"Dear @115858 
My waif's iPhone X is not that secured enogh since her sister ""not twines"" can basically break the face ID many times, how come?

@116333 @AppleSupport",Thu Nov 23 02:51:10 +0000 2017,4,2017-11-23 02:51:10+00:00,2017-11
666221,@30370 @115858 My touchscreen stops working randomly,Thu Nov 23 02:36:44 +0000 2017,6,2017-11-23 02:36:44+00:00,2017-11
666223,Atualizei meu iPhone e a bateria simplesmente não vale mais nada @115858 @AppleSupport. 50 minutos de uso e 20% de bateria. Não estava assim antes da atualização. Versão 11.1.2!,Thu Nov 23 02:52:05 +0000 2017,2,2017-11-23 02:52:05+00:00,2017-11
666228,"@AppleSupport iPhone 5S, iOS 11.1.2; new iOS sucks. My phone, which has never caused issues, is now randomly shutting off and the screen is flickering/shaking randomly. Disappointed, because I still have issues from last time you all haven’t rectified yet 😑",Thu Nov 23 02:50:33 +0000 2017,3,2017-11-23 02:50:33+00:00,2017-11
666234,@AppleSupport y’all working on this glitch tho?,Thu Nov 23 02:41:28 +0000 2017,2,2017-11-23 02:41:28+00:00,2017-11
666236,@115858 why is that whenever y’all make a new phone every older phone acts up?? I get it you want me to buy your new phone but bitch I AM BROKE!! Keep playing and my ass gonna be team android again.,Thu Nov 23 02:41:04 +0000 2017,2,2017-11-23 02:41:04+00:00,2017-11
666239,My phone and laptop are broken. My means of communication are limited and I am struggly as always.,Thu Nov 23 02:38:40 +0000 2017,3,2017-11-23 02:38:40+00:00,2017-11
666241,"Has @115858 fixed the problem with the ""I"" yet?  I'm avoiding upgrading to the new iOS until they've done so.",Thu Nov 23 02:44:24 +0000 2017,2,2017-11-23 02:44:24+00:00,2017-11
666243,@115858  VOCES PRECISAM DAR UM JEITO NESSE PROBLEMA DO WIFI FICAR DESLIGANDO TODA HORA QUE PORRA ISSO JA está ENCHENDO O SACO!! NAO VALE OS 4 MIL QUE PAGUEU,Thu Nov 23 02:43:09 +0000 2017,2,2017-11-23 02:43:09+00:00,2017-11
666245,@AppleSupport I'm trying to check the status of my iPhone X(s) and i'm keep on getting an error saying the information doesn't match,Thu Nov 23 02:40:42 +0000 2017,2,2017-11-23 02:40:42+00:00,2017-11
666247,"@AppleSupport I️ Soooo Love Apple Products! I️ am Sad tho, my IPhone 6Plus is Glitching!!! Touch screen is always Frozen!!!",Thu Nov 23 02:32:40 +0000 2017,2,2017-11-23 02:32:40+00:00,2017-11
666250,@AppleSupport I JUST WAITED 24 HOURS JUST SO YA'LL COULD TELL ME TO WAIT 2 MORE DAYS. I JUST WANT TO USE MY PHONE https://t.co/7Omh2J5J9Q,Thu Nov 23 02:37:47 +0000 2017,3,2017-11-23 02:37:47+00:00,2017-11
666253,@AppleSupport how am I supposed to receive a two-factor authentication setting when setting up a new iPhone?,Thu Nov 23 02:25:18 +0000 2017,2,2017-11-23 02:25:18+00:00,2017-11
666255,@115858 @AppleSupport request: battery percentage inside battery icon on iPhone X please!,Thu Nov 23 02:33:28 +0000 2017,2,2017-11-23 02:33:28+00:00,2017-11
666257,"@AppleSupport question is it bad to use my phone for long period of time while connected to power ? It tends to feel warm. But I’m normally have to text, received conference calls and write menos. Thanks ( the use can be for at least 2 hours )",Thu Nov 23 02:25:18 +0000 2017,2,2017-11-23 02:25:18+00:00,2017-11
666260,"@AppleSupport the new podcast ap is freezing up chronically as of the last IOS update. It’s also hard to segregate the podcasts I was subscribed to, unlike the older ap. What’s going on?",Thu Nov 23 02:28:36 +0000 2017,6,2017-11-23 02:28:36+00:00,2017-11
666266,Just paid $15 for an email iTunes gift card and when I try to use the gift card it won't let me?? @AppleSupport,Thu Nov 23 02:23:17 +0000 2017,3,2017-11-23 02:23:17+00:00,2017-11
666268,@AppleSupport hi I can’t access any of my orders to see their status in the store app or online. Help?,Thu Nov 23 02:09:30 +0000 2017,2,2017-11-23 02:09:30+00:00,2017-11
666271,Screen recording is actually useless does anyone have problems with it? @AppleSupport,Thu Nov 23 02:21:19 +0000 2017,6,2017-11-23 02:21:19+00:00,2017-11
666276,“Let’s all get rid of our devices forever.” - things the iOS updates make me feel @115858,Thu Nov 23 02:19:26 +0000 2017,2,2017-11-23 02:19:26+00:00,2017-11
666280,@AppleSupport why are my “I” still showing up like this ???????? https://t.co/h1FaSRGEYL,Thu Nov 23 02:24:06 +0000 2017,2,2017-11-23 02:24:06+00:00,2017-11
666612,"Update to iOS 11 they said, it’ll be great they said @115858 https://t.co/qzJ9AfQ4RM",Thu Nov 09 09:27:09 +0000 2017,6,2017-11-09 09:27:09+00:00,2017-11
666851,"@AppleSupport Hello, if you’re going to insist on physical copies of ID for repaired product pickup, make it a consistently enforced rule.",Wed Oct 04 09:49:10 +0000 2017,4,2017-10-04 09:49:10+00:00,2017-10
667023,@278945 Cmon man update your iOS,Thu Nov 23 03:06:40 +0000 2017,7,2017-11-23 03:06:40+00:00,2017-11
667031,"an older gentleman came into aerie today and told me that I “look like that one girl from the show that sits behind the desk, you know what i’m talking about” I️, in fact, did not know what he was talking about.",Thu Nov 23 03:16:23 +0000 2017,4,2017-11-23 03:16:23+00:00,2017-11
667036,So this stupid I️ thing keeps happening despite the alleged help from @AppleSupport and it’s moody because I️t doesn’t happen every tweet wth,Thu Nov 23 03:19:28 +0000 2017,2,2017-11-23 03:19:28+00:00,2017-11
667038,@115858 nobody's phone can hold a charge since this new update fix ur shit let's go,Thu Nov 23 03:12:21 +0000 2017,2,2017-11-23 03:12:21+00:00,2017-11
667044,"@115858 you really messed up my phone with these new updates, https://t.co/y2XJiosYlM. 🤕",Thu Nov 23 03:13:30 +0000 2017,2,2017-11-23 03:13:30+00:00,2017-11
667047,@AppleSupport I️ haven’t upgraded my software as I️ hear this is the wrong thing to do and I’ll have to get a new phone. I’m happy with my iPhone 6. No software update and I still can’t write the letter I️ thanks you guys suck. Who needs an I️ anyway?,Thu Nov 23 03:12:13 +0000 2017,5,2017-11-23 03:12:13+00:00,2017-11
667052,"@AppleSupport Running High Sierra, why can't I view my 4k 60fps iPhone X videos on my MBP? https://t.co/17pIOcuWX0",Thu Nov 23 03:11:56 +0000 2017,2,2017-11-23 03:11:56+00:00,2017-11
667064,"@AppleSupport @6575 @118721 3:15 delay, down to 2 hours, up again to 3:37, left it for a while and now this? https://t.co/d6mfLKJsvW",Thu Nov 23 03:03:29 +0000 2017,4,2017-11-23 03:03:29+00:00,2017-11
667068,"Disgusted with @115858 for telling my 79 year old grandma she’s not allowed to sit in one of their seats while waiting for her phone to be fixed, because they are “only for people testing their products”, causing her to pass out in their store and be taken to the hospital.",Thu Nov 23 03:03:13 +0000 2017,3,2017-11-23 03:03:13+00:00,2017-11
667074,someone help!! my phone froze &amp; I tried doing the restart by pushing the off &amp; home button @ the same time &amp; it turned off then went to this screen &amp; won't turn on. It stays on this screen &amp; after a couple minutes turns off so I push the button &amp; it does this again. @AppleSupport https://t.co/tzUitc8Y1I,Thu Nov 23 02:55:46 +0000 2017,6,2017-11-23 02:55:46+00:00,2017-11
667076,"@116333 

Dear Sir,
I had bought an iphone 6 on 31st october 2017.Some issue came up in phone then i went to service center.
Very bad experience from apple.Service center sent my iphone 6 to benagluru for repair service without my consent.
kindly help me sir.",Thu Nov 23 03:04:05 +0000 2017,2,2017-11-23 03:04:05+00:00,2017-11
667079,"@AppleSupport i m using ip6s and ios 11.1.2 lag issue,battery draining issue and sometime touch unresponsive ios11.1.2 ruined my life",Thu Nov 23 03:02:17 +0000 2017,3,2017-11-23 03:02:17+00:00,2017-11
667082,@115858 How does this even happen? In what world is this worth $60? Now I have to go waste more money that I don't have so I can get a new one 😤 And now of course my phone's messing up. #imdone #ripoff #goodbyeapple https://t.co/ZjS71VKhZW,Thu Nov 23 03:03:20 +0000 2017,2,2017-11-23 03:03:20+00:00,2017-11
667088,@AppleSupport my brand new headphones with iPhone X just stopped working every other head going works this is bullshit.,Thu Nov 23 03:02:16 +0000 2017,3,2017-11-23 03:02:16+00:00,2017-11
667094,So I updated my phone and everything is screwed up. Thanks @115858,Thu Nov 23 02:59:27 +0000 2017,2,2017-11-23 02:59:27+00:00,2017-11
667096,"My phone dies like 10x a day, fix this @115858",Thu Nov 23 02:51:38 +0000 2017,2,2017-11-23 02:51:38+00:00,2017-11
667098,@AppleSupport I’m tired of seeing “I.T” on my phone,Thu Nov 23 02:59:23 +0000 2017,2,2017-11-23 02:59:23+00:00,2017-11
667100,"@115858 For as much as I am paying for an iPhone X, there is absolutely no reason why it should take WEEKS to be shipped to me. It has been sitting in Korea for 6 days. I’m beyond frustrated. #iphonex #apple #unhappycustomer",Thu Nov 23 02:57:04 +0000 2017,2,2017-11-23 02:57:04+00:00,2017-11
667102,"On top of everything else wrong in my life, the volume on my phone just completely stopped working for no reason. Literally nothing happened to my phone. No water, didn’t drop it. This is bullshit @115858",Thu Nov 23 02:47:23 +0000 2017,2,2017-11-23 02:47:23+00:00,2017-11
667104,@115858 My phone won’t let me use the #images! Keeps saying I’m offline even though I’m not! What is going on??,Thu Nov 23 02:54:45 +0000 2017,2,2017-11-23 02:54:45+00:00,2017-11
667794,UPS just delivered my gift and hubby was too excited to wait until tomorrow so he gave it to me immediately. Apparently it was a rose gold series 3 @115858 watch...but the box was empty except for half of the band. Major birthday let down 😢 https://t.co/saWTnjzzWU,Thu Nov 23 03:38:34 +0000 2017,4,2017-11-23 03:38:34+00:00,2017-11
667798,@115858 why am I still seeing ?’s after the update 🤔,Thu Nov 23 03:31:10 +0000 2017,4,2017-11-23 03:31:10+00:00,2017-11
667801,"My Touch ID and reachability stopped working again. Fix it, @115858 😩😩😩",Thu Nov 23 03:38:09 +0000 2017,2,2017-11-23 03:38:09+00:00,2017-11
667804,@AppleSupport I bought a hi-capacity phone to cache content offline when traveling e.g. overcast or kindle books or Netflix offline. But all these apps and content gets backed up in my iTunes backup and eat up previous space on the MBP. Please help! Don’t want these in backup!,Thu Nov 23 03:38:57 +0000 2017,3,2017-11-23 03:38:57+00:00,2017-11
667806,"@116333 Dear Mr cook, I've been having a very unpleasant experience dealing with both Apple care and an Apple Store in Brooklyn, NY. This is with an I phone 6s. I cannot seem to get any resolution. Please help. Thanks",Thu Nov 23 03:44:33 +0000 2017,2,2017-11-23 03:44:33+00:00,2017-11
667808,@AppleSupport I got an email says I made a purchase I did not do. I got a pdf,Thu Nov 23 03:40:48 +0000 2017,2,2017-11-23 03:40:48+00:00,2017-11
667812,@AppleSupport I stopped using my Apple Music and now all my iTunes music purchases are gone! From when I the iPhone 3g. Where is my music! https://t.co/6qCpgEkeLh,Thu Nov 23 03:33:39 +0000 2017,3,2017-11-23 03:33:39+00:00,2017-11
667814,"@AppleSupport I’m aware that a restart will probably do the trick and solve this issue temporarily, but this bug has been happening recently on my iPhone X with the top icons malfunctioning and getting misplaced (disappearing at times too!) https://t.co/2aj6h5USqP",Thu Nov 23 03:41:16 +0000 2017,2,2017-11-23 03:41:16+00:00,2017-11
667820,"@AppleSupport @115858 since I updated my 6, it is working hell. Battery runs only half day, continuously hangs up &amp; often restarts. Pls help!",Tue Nov 07 03:39:40 +0000 2017,6,2017-11-07 03:39:40+00:00,2017-11
667823,Thanks assholes @115858 for deleting all my contacts and changing all my settings when I got Ios11 also for turning off my automatic cloud back up randomly.,Thu Nov 23 02:21:43 +0000 2017,3,2017-11-23 02:21:43+00:00,2017-11
667825,Hey @115858 can you fix the FREEZING problem?  I have to keep restarting or resetting my phone more often than usual since IOS 11 update - and I know I’m not the only one experiencing this #iphone #apple,Thu Nov 23 03:36:47 +0000 2017,2,2017-11-23 03:36:47+00:00,2017-11
667827,@AppleSupport why do I keep getting this spinning wheel screen and then back to PIN unlock screen.  Happens multiple times a day.   11.1.2. iPhone 7+ https://t.co/CJrwMfjpAx,Thu Nov 23 03:28:54 +0000 2017,2,2017-11-23 03:28:54+00:00,2017-11
667829,"@AppleSupport Why can’t I play videos I shoot on my iPhone X in Photos on my Mac? I am running iOS 11.1.2, macOS 10.13.1, and Photos 3.0 (3231.11.210). https://t.co/ZR1WviKAI5",Thu Nov 23 03:30:11 +0000 2017,2,2017-11-23 03:30:11+00:00,2017-11
667835,"@AppleSupport I purchased on iTunes tho I am unable to download it due to space, is it still purchased? I want download it to my Apple iPad when I get it.",Tue Nov 21 19:49:21 +0000 2017,6,2017-11-21 19:49:21+00:00,2017-11
667837,@115948 @AppleSupport what is this? Why I can’t play that song? 🙄🙄 https://t.co/efdOglYtE7,Thu Nov 23 03:22:33 +0000 2017,2,2017-11-23 03:22:33+00:00,2017-11
667840,iPhone showing full bars and LTE but internet not loading... @ATT @117735 @AppleSupport,Thu Nov 23 03:24:19 +0000 2017,2,2017-11-23 03:24:19+00:00,2017-11
667843,"How come that I used to upload each one of my books on #iCloud, yet there is no icon for #iBooks on the website ??! https://t.co/OKeXvOpAzz",Wed Nov 22 16:41:02 +0000 2017,3,2017-11-22 16:41:02+00:00,2017-11
667845,@AppleSupport ever since I got the new update my battery drains super fast. I did not even use my phone for 8 hours and lost 27%. Is something turned on that’s draining the battery?,Thu Nov 23 03:23:23 +0000 2017,2,2017-11-23 03:23:23+00:00,2017-11
667847,"My iPhone 7 has had horrendous battery life since upgrading to iOS 11. Upgraded to iOS 11.1.2 the other night and haven't had cell reception since. The update actually bricked my phone. Your QA is reckless, @115858 /cc @AppleSupport",Thu Nov 23 03:25:05 +0000 2017,2,2017-11-23 03:25:05+00:00,2017-11
667850,"Never buying a Mac again. New computer, been nothing but probs after sending back and getting worked on. Now screen doesn't work, why not give me new computer? @AppleSupport @115858 @156471",Thu Nov 23 03:20:50 +0000 2017,3,2017-11-23 03:20:50+00:00,2017-11
667853,I just got this fuckiNG IPHONE 7+ A FEW MONTHS AGO ITS BRAND NEW SO WHY TF IS IT ACTING UP ANSWER ME THAT @115858,Thu Nov 23 03:22:54 +0000 2017,2,2017-11-23 03:22:54+00:00,2017-11
668533,@115858 when is the fix coming for the static on the iPhone 8 Plus when using blue tooth?,Thu Nov 23 04:03:53 +0000 2017,2,2017-11-23 04:03:53+00:00,2017-11
668536,"@AppleSupport I’m experiencing lag issues when typing in Messages on my iPhone 7, on 11.1.2. Every time I come to the end of a line and it transitions to the next one, it lags.",Thu Nov 23 04:14:27 +0000 2017,3,2017-11-23 04:14:27+00:00,2017-11
668539,@115858 I find it very frustrating that my perfectly fine 6s keeps freezing and acting up every time I use it now. Not everybody has money to upgrade every single year... don’t give out the new iOS for older phones if it can’t support it fully...,Thu Nov 23 04:12:55 +0000 2017,3,2017-11-23 04:12:55+00:00,2017-11
668541,"@AppleSupport I've updated my MacOS Partition to High Sierra and now I'm unable to get into my Windows 10 Boot Camp partition.
Anything I could do?
Model is Late 2012, 27 Inches.",Thu Nov 23 04:11:23 +0000 2017,2,2017-11-23 04:11:23+00:00,2017-11
668544,"Well, my second Macbook Pro 2017 in less then a month. I got a new one, and the problem persists. What I suppose to do @AppleSupport? 
Screen flashes green. https://t.co/MX1sol9lTe",Thu Nov 23 04:03:52 +0000 2017,3,2017-11-23 04:03:52+00:00,2017-11
668546,@115858 why the fuck is my wifi on AGAIN ?,Thu Nov 23 04:10:08 +0000 2017,2,2017-11-23 04:10:08+00:00,2017-11
668548,"@AppleSupport  Hi, I have a 3 year Apple Support through a University.  Does this cover Accidental Damage , drops &amp; spills ...? Rsvp-thanks.",Thu Nov 23 03:59:21 +0000 2017,2,2017-11-23 03:59:21+00:00,2017-11
668551,"@115858 @AppleSupport If you lose your iPhone and go to iCloud to try and locate it but the security says enter a passcode that's sent to your iPhone, how do you track the phone? 😱🧐",Thu Nov 23 04:06:49 +0000 2017,4,2017-11-23 04:06:49+00:00,2017-11
668554,"@AppleSupport when I open almost any app, my music stops playing if I have headphones in. Any clue as to by this is?",Thu Nov 23 03:55:41 +0000 2017,2,2017-11-23 03:55:41+00:00,2017-11
668561,"@AppleSupport i just received my powerbeats from being replaced and the name came back “depressed emo kid” and i cant change it

please help i didnt name my headphones that",Thu Nov 23 03:53:08 +0000 2017,2,2017-11-23 03:53:08+00:00,2017-11
668563,@AppleSupport screen recording doesn’t work on my new iPhone X running iOS 11.2 if I turn microphone on. Button just flashes then stops. Help please!,Thu Nov 23 04:00:24 +0000 2017,2,2017-11-23 04:00:24+00:00,2017-11
668565,Hadn't updated my iOS for about a year because I didn't like the changes they made so apparently @115858 thought it would be fun to delete all of my text histories and make my phone stop working until I updated it via iTunes on my computer #thanksnothanks,Thu Nov 23 03:54:41 +0000 2017,2,2017-11-23 03:54:41+00:00,2017-11
668567,It’s time for me to upgrade my phone and @115858 you’re not making a great case for yourself with this whole “I️” bullshit and half my messages not showing. https://t.co/Ng9pRxyTqu,Thu Nov 23 03:55:37 +0000 2017,2,2017-11-23 03:55:37+00:00,2017-11
668569,Yo @115858 why can’t I change my password for the stupid Apple ID. HELP,Thu Nov 23 03:53:13 +0000 2017,2,2017-11-23 03:53:13+00:00,2017-11
668571,"@115858 I’m trying to restore a back up from a previous phone to my new iPhone 8, but whenever I try to connect my iPhone to the iTunes on my computer it says to update my version of iTunes but it is updated already to the latest version. ????",Thu Nov 23 03:53:54 +0000 2017,2,2017-11-23 03:53:54+00:00,2017-11
668576,@AppleSupport WHY TF has been phone been glitching. Like I’m really tired of y’all. I have an iPhone 7 this shit should not be happening.,Thu Nov 23 03:46:00 +0000 2017,2,2017-11-23 03:46:00+00:00,2017-11
668664,@AppleSupport Ever since the new updates phone goes straight to voicemail.  Have to turn it off and on again. Any recommendations?,Wed Oct 04 01:25:10 +0000 2017,4,2017-10-04 01:25:10+00:00,2017-10
668786,"@AppleSupport if I bring in my MacBook Air into a store, will they unscrew the back plate for me/ would I be charged",Thu Nov 30 19:44:02 +0000 2017,4,2017-11-30 19:44:02+00:00,2017-11
669244,@AppleSupport why when i turn my WiFi off does it suddenly come back on?? Fix this.,Thu Nov 30 19:49:40 +0000 2017,2,2017-11-30 19:49:40+00:00,2017-11
669246,"@116333 Good evening Tim, after spending hours on the phone with Apple support without getting any further with MY Icloud account for last 3 days, crying because I have lost so much information that I had stored on it. There must be way I can get back into my own account! HELP!",Thu Nov 23 00:34:04 +0000 2017,2,2017-11-23 00:34:04+00:00,2017-11
669395,@AppleSupport can you use iTunes credit to purchase in apple store? Looking to buy printer paper,Thu Nov 30 19:45:06 +0000 2017,3,2017-11-30 19:45:06+00:00,2017-11
669486,@AppleSupport my work phone is now a paperweight since upgrading to iOS 11. I have zero service. I have done everything. #HELP #ineedmyphone,Wed Oct 04 12:47:15 +0000 2017,4,2017-10-04 12:47:15+00:00,2017-10
669538,@AppleSupport since the newest phone was released the podcast app has been trash. Freezes and turns off two or three times before being able to use. Doesn’t update properly. Any recommendations for a podcast app that works?,Sat Nov 18 22:10:40 +0000 2017,3,2017-11-18 22:10:40+00:00,2017-11
