thread_id,opening_text,created_at,n_turns,dt,month,label_intent,is_multi_issue,is_non_english,is_support_request,label_escalate,label_reason
652241,@115858 @AppleSupport que puedo hacer con el lag del teclado en iOS 11 en un iPhone 6Plus??,Tue Oct 10 17:24:19 +0000 2017,3,2017-10-10 17:24:19+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
663875,This mix up with iPhone typing is getting so bad that my phone has It on autocorrect. Come on @AppleSupport ??? When are you going to help me out????,Thu Nov 23 02:17:42 +0000 2017,6,2017-11-23 02:17:42+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
501525,"@AppleSupport ,@115858 facing problems with 3D Touch on new iPhone X.Tried to solve it by factory resetting but in vain.Please provide support for it.",Fri Dec 01 19:07:25 +0000 2017,4,2017-12-01 19:07:25+00:00,2017-12,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
184867,@AppleSupport @115858 when are you gonna fix this problem I️ have with typing it would be great if you can let me know,Tue Nov 14 04:07:58 +0000 2017,4,2017-11-14 04:07:58+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
689403,Buenos días @115858 habéis arreglado ya mi teléfono? @AppleSupport? ¿Cuánto tiempo más vais a tardar en decirme que no se arregla? Me vais a devolver el dinero?,Thu Nov 23 06:14:23 +0000 2017,5,2017-11-23 06:14:23+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
284771,@AppleSupport since upgrade to iOS 11 my iPhone 7’s battery life is even worse than before! i can watch the % drop as I’m using my phone! 👎,Mon Sep 25 17:25:39 +0000 2017,6,2017-09-25 17:25:39+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
394549,@115858 No more updates for the iPad? Mine is still at 9.3.5 #apple #ipad,Mon Oct 09 16:24:30 +0000 2017,2,2017-10-09 16:24:30+00:00,2017-10,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
559195,"I swear @115858 ...if you give me ONE more reason to hate you &amp; your software.  Now my phone shuts off automatically every 70-seconds. And turns back on.  I’ve tried everything, so don’t give me any @AppleSupport.  Just be better.  #SamsungGalaxyS8 #GooglePixel2",Sat Dec 02 21:28:35 +0000 2017,4,2017-12-02 21:28:35+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
187425,"@AppleSupport My phone came back from Apple service centre and now, I can’t find any of my Apple Music songs or playlist even after log in.",Thu Sep 28 10:07:21 +0000 2017,3,2017-09-28 10:07:21+00:00,2017-09,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
752171,@115858 I do the IOS update and now 6s+ is hella slow and laggy. Come on guys,Sat Oct 07 00:40:41 +0000 2017,2,2017-10-07 00:40:41+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
96995,@115858 @AppleSupport the Bluetooth function on my iPhone is super frustrating! I accidentally pressed forget device and now my iPhone is forgetting my wireless headphone forever! I did all reset but still can’t find my device! so frustrating!,Thu Nov 30 16:06:41 +0000 2017,2,2017-11-30 16:06:41+00:00,2017-11,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
543696,"@AppleSupport this is the 3rd time I update my iphone7 cause of ios11 failure, this is worst iOS update ever!! and this time its not fixed by the update.",Sat Dec 02 08:37:35 +0000 2017,2,2017-12-02 08:37:35+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
515864,"@AppleSupport Wondering if this is an iOS 11 bug? Whenever I try to 'view' a notification from the lock screen (and it hasn't been unlocked yet), it doesn't go straight to the app. Same issue with the widgets.",Sat Dec 02 00:02:43 +0000 2017,2,2017-12-02 00:02:43+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
211313,How do I get my fucking keyboard to go away @AppleSupport like why is it constantly there https://t.co/95UUxlq6RN,Wed Oct 04 18:08:41 +0000 2017,2,2017-10-04 18:08:41+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
858922,@115858 I’ve updated my phone and the word is keeps changing to I.S ... why is it doing this? #help #confused #apple #iphone,Fri Oct 13 10:16:40 +0000 2017,4,2017-10-13 10:16:40+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
324510,Is t me or is the iPhone somewhat darker now I have updated to ios11? #apple @115858,Sat Oct 07 12:23:15 +0000 2017,2,2017-10-07 12:23:15+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
849544,Hi @AppleSupport do I really have to buy a third charger lead for my Mac book Pro at vast cost now second has failed? #amateur,Mon Oct 09 04:45:28 +0000 2017,2,2017-10-09 04:45:28+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
859189,@AppleSupport Sent you a DM about issues I'm having with the new iOS.,Mon Oct 09 15:05:30 +0000 2017,2,2017-10-09 15:05:30+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
39646,@AppleSupport все нормально? https://t.co/2FmxTf31rg,Wed Nov 01 14:27:09 +0000 2017,2,2017-11-01 14:27:09+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
644947,"@AppleSupport Hi. I have an apple 7 plus. Same problem. When im video call, I can not manage the volume while talking. Can you tell me . what is the problem ?",Wed Nov 22 17:34:26 +0000 2017,5,2017-11-22 17:34:26+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
101282,Hey @AppleSupport could you make it more impossible and frustrating to get a Genius Bar Reservation for an elderly person? Ridiculous.,Thu Nov 30 16:55:59 +0000 2017,2,2017-11-30 16:55:59+00:00,2017-11,service_complaint,False,False,True,True,a prior service or support experience has already failed the customer
584743,@AppleSupport I am very disappointed with the performance of iOS 11 on my 6 plus.  Constantly freezing up.  Have been a big iPhone supporter for many years but now thinking of changing to android.  Not enough alpha testing on all devices.,Sun Dec 03 08:45:05 +0000 2017,2,2017-12-03 08:45:05+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
426717,Hey @AppleSupport please fix this bug #HighSierra #MacOS https://t.co/a5o1tSk171,Tue Oct 10 03:35:08 +0000 2017,2,2017-10-10 03:35:08+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
567680,"@115858 If I wanted Bluetooth on, ad put it on. Stop activating it when a switch ma phone on or click off airplane mode. Fucking get this sorted pronto",Sun Dec 03 01:39:08 +0000 2017,4,2017-12-03 01:39:08+00:00,2017-12,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
488051,"Dear @115858. disk dies, disk replaced (along with motherboard). cannot restore from time machine,because it’s a different computer. YOU HAD ONE JOB!!!! backup-&gt;restore!! #fail",Fri Dec 01 13:44:04 +0000 2017,2,2017-12-01 13:44:04+00:00,2017-12,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
8568,@115858 wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,Tue Oct 31 23:42:39 +0000 2017,3,2017-10-31 23:42:39+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
942749,".@AppleSupport rep: “Is it showing anything?”
Me: “No, it’s iOS 11, it’s buggy as shit”
Rep: “Mmhmm. Indeed”",Sat Oct 21 06:41:16 +0000 2017,2,2017-10-21 06:41:16+00:00,2017-10,service_complaint,False,False,True,True,a prior service or support experience has already failed the customer
708616,@115858 and @118101 jointly have turned my phone into a very expensive paperweight. Combine a dreadful battery life on ios11 with lack of calls!,Tue Oct 10 18:46:28 +0000 2017,4,2017-10-10 18:46:28+00:00,2017-10,connectivity,True,False,True,True,compound case; human review reduces the risk of an incomplete response
554084,"@AppleSupport I'm having some problems with my IPhone 7, it keeps restarting and showing a black screen with a spinning icon. How do I fix this?",Sat Dec 02 15:54:43 +0000 2017,3,2017-12-02 15:54:43+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
939162,Is this from you or a scam please @AppleSupport email is __email__ can send photo privately as got my email address on it. Thanks,Sat Nov 25 10:26:37 +0000 2017,4,2017-11-25 10:26:37+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
761283,@AppleSupport I would like to know why my phone goes from 100-5% in 5 hours if I’m mainly in class and not using it.,Wed Oct 11 20:13:41 +0000 2017,2,2017-10-11 20:13:41+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
295385,@AppleSupport I received a questionable email yesterday. Can I email it to you for you to check if it's legit?,Fri Oct 06 15:44:09 +0000 2017,2,2017-10-06 15:44:09+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
285748,@184078 @AppleSupport depuis mise à jour iOS 11 sur iPhone 7 la messagerie vocale visuelle n’est plus disponible ? SFR  l’aurait supprimée,Fri Oct 06 08:23:03 +0000 2017,2,2017-10-06 08:23:03+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
955014,"I literally put my coat on and the screen has fell out, very disappointed only had it two weeks @115858  @AppleSupport https://t.co/fNYZQq5sJZ",Sat Oct 21 19:49:22 +0000 2017,2,2017-10-21 19:49:22+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
887151,@115858 fix your damn mail app,Fri Oct 20 21:45:56 +0000 2017,2,2017-10-20 21:45:56+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
462001,"@115858 This wouldn't happen if you hadn't got rid of the mag safe adaptor and my $2400 MBP wouldn't had fell on the floor.  F'ing dumbest decision ever :-/
#applefail #bringbackthemagsafe https://t.co/NiFzlZaX2D",Fri Dec 01 02:24:12 +0000 2017,2,2017-12-01 02:24:12+00:00,2017-12,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
372495,When you do an iOS update and then your phone runs super slow...what the hell did y’all do @AppleSupport?,Sun Oct 08 22:41:19 +0000 2017,2,2017-10-08 22:41:19+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
646896,"Always use a genuine @115858 charger they say, it’s safer they say!! Clearly 😡 put my phone on charge, 5 mins later can smell burning and James finds this. Contacted Apple who say the charger is out of warranty so they won’t repair or replace and I should buy a new cord!! 😡😡😡 https://t.co/lSoxmsGBwc",Wed Nov 22 18:22:24 +0000 2017,2,2017-11-22 18:22:24+00:00,2017-11,service_complaint,False,False,True,True,a prior service or support experience has already failed the customer
172975,Geleceğe merhaba deyin. iPhone X satın alın.,Tue Nov 21 15:06:27 +0000 2017,4,2017-11-21 15:06:27+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
484449,This update ruined my life fyi @115858 https://t.co/FfJl7BGx8O,Fri Dec 01 10:47:43 +0000 2017,2,2017-12-01 10:47:43+00:00,2017-12,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
892807,Yo @AppleSupport why is my phone battery garbage since the new update?,Fri Oct 13 17:51:10 +0000 2017,10,2017-10-13 17:51:10+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
568847,How buggy is iOS 11 on iPhoneX? Mails are literally unreadable with such huge fonts. @115858 https://t.co/JfyrcoodDT,Sat Dec 02 14:13:33 +0000 2017,8,2017-12-02 14:13:33+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
543721,@115858 IOS frequent updates fail,Sat Dec 02 08:26:14 +0000 2017,2,2017-12-02 08:26:14+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
38645,@AppleSupport my iphone 7 back up would not restore onto my X today. Lost all my text message history and apps as I had to set up from new. Any way I can get them back?,Wed Nov 22 19:09:15 +0000 2017,11,2017-11-22 19:09:15+00:00,2017-11,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
52319,@AppleSupport every time “eye” type “eye” it’s turns to I️... HELP!,Wed Nov 01 17:53:05 +0000 2017,5,2017-11-01 17:53:05+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
854986,Yoooo @115858 @AppleSupport when are y’all gonna fix this doggone “I” issue? Shit. 🤬,Mon Nov 06 01:12:16 +0000 2017,4,2017-11-06 01:12:16+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
556251,"My iPhoneX won't let any application open for more than 20 seconds. the screen keeps lighting on and off and heat up on the bottom of the camera. Any ideas why is this happening?
I can't even contact apple since my iPhoneX won't let me.
@115858 @156470 @140312 @AppleSupport",Sat Dec 02 19:07:32 +0000 2017,4,2017-12-02 19:07:32+00:00,2017-12,hardware_physical,True,False,True,True,physical-device or potential safety issue requires human assessment
822705,@AppleSupport my apple music playlist keep saying this -an operation error occured (-12894) please help,Fri Sep 29 23:01:42 +0000 2017,6,2017-09-29 23:01:42+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
543792,@AppleSupport my iPhone keeps restarting - is there a known fix please?? Driving me crazy!!,Sat Dec 02 08:11:10 +0000 2017,2,2017-12-02 08:11:10+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
496840,"@115858 ie rip off merchants - wont unlock my phone despite calling for four weeks, visiting an apple store giving proof of ownership and replacement, give a different reason everytime why they can't unlock it! Joke of a company!",Fri Dec 01 17:43:42 +0000 2017,2,2017-12-01 17:43:42+00:00,2017-12,service_complaint,False,False,True,True,a prior service or support experience has already failed the customer
588188,"Hey, @115858! How about releasing an update that DOESN’T kill your battery. My 6 has a ton of great features, and they’re all turned off to save battery life. I lost a percent every 15 seconds this morning CHECKING MY EMAIL! @AppleSupport",Sun Dec 03 13:05:27 +0000 2017,2,2017-12-03 13:05:27+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
407504,@AppleSupport Hi. I just sent you a message. Thanks!,Mon Oct 09 21:25:07 +0000 2017,2,2017-10-09 21:25:07+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
522970,How come every time I type “it” it ends up being”I.T “ ? @AppleSupport,Sat Dec 02 03:21:51 +0000 2017,2,2017-12-02 03:21:51+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
23178,@AppleSupport upgraded to 11.1.2 and iTunes Player won’t work on iPhone 7. ANNOYING,Wed Nov 22 11:06:21 +0000 2017,4,2017-11-22 11:06:21+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
793989,"@115858 needs to fix this auto brightness, I hate that shit. I like my phone dark and I like saving my battery especially on long work days.",Thu Oct 12 08:06:15 +0000 2017,4,2017-10-12 08:06:15+00:00,2017-10,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
556186,@AppleSupport was hoping ios11.2 would fix the significant locations widget..... Still doesn't work. https://t.co/RIeIHitRQI,Sat Dec 02 19:29:43 +0000 2017,2,2017-12-02 19:29:43+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
648559,I️ have a 4.82 uber rating so basically I’m a 96/100 person. Basically an A+ type of person for the first 15 minutes you know me,Wed Nov 22 18:57:22 +0000 2017,4,2017-11-22 18:57:22+00:00,2017-11,out_of_scope,False,False,False,False,excluded: not a support request
862947,"Hey @115858 ,today for the first time since 2011 i woke up and my phone turned off by itself @ night.Please fix ios11 or let us go back to 10",Mon Oct 09 16:42:06 +0000 2017,2,2017-10-09 16:42:06+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
90233,@AppleSupport #podcast issue on #ios11 https://t.co/JGYm7u6vpT,Thu Nov 30 12:10:59 +0000 2017,10,2017-11-30 12:10:59+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
240409,Soooooo... they had another update and I updated and it deleted every song I downloaded from Apple Music! Wtf @115858,Wed Oct 04 12:57:30 +0000 2017,3,2017-10-04 12:57:30+00:00,2017-10,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
630145,Aye @115858 this new update keeps crashing my phone 😡,Wed Oct 04 20:11:04 +0000 2017,2,2017-10-04 20:11:04+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
399959,My iPhone keeps freezing. Volume button doesn’t work for some reason. Please fix it asap. @AppleSupport #ios1102,Mon Oct 09 17:47:26 +0000 2017,2,2017-10-09 17:47:26+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
236395,"@AppleSupport do you test the software before you lump it into folks? battery useless, can’t send emails and some apps don’t work.  ios11",Thu Oct 05 09:18:19 +0000 2017,2,2017-10-05 09:18:19+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
296447,Showstopper defect in Iphone 6s. Phone hangs when we have more than 5 alarms scheduled @AppleSupport @115858,Mon Sep 04 09:55:19 +0000 2017,7,2017-09-04 09:55:19+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
1037087,I have had the @115858 #iPhone 7 plus for 6 months.I dont recommend it. It freezes up and crashes over and over Apps freeze every few minutes,Mon Oct 23 00:49:01 +0000 2017,6,2017-10-23 00:49:01+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
686906,@AppleSupport why tf does my phone restart 6 times a day and freezes every hour?!?!? Never again buying ya shit phones,Thu Nov 23 04:42:25 +0000 2017,2,2017-11-23 04:42:25+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
290528,@115858 @AppleSupport updated iPhone to new iOS. Now location sharing doesn’t work even with location services clearly on. #bugaboo,Fri Oct 06 13:33:10 +0000 2017,4,2017-10-06 13:33:10+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
81982,@AppleSupport What is 'profile' and 'Secure' in iCloud? https://t.co/JqToSmfVv2,Thu Nov 30 04:47:41 +0000 2017,2,2017-11-30 04:47:41+00:00,2017-11,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
319973,@applesupport I’m missing several thousand photos after upgrading to iOS 11. Years worth of content. I sure hope you have a solution.,Thu Sep 21 15:45:27 +0000 2017,5,2017-09-21 15:45:27+00:00,2017-09,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review
639757,@115858 thanks for making my phone suck donkeys nerds. You’re intentionally trying to force everyone to buy the X by f’ng with the software. Dicks.,Wed Nov 22 19:56:41 +0000 2017,2,2017-11-22 19:56:41+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
766966,Why tf is half my playlist unplayable? Your service is always giving me these issues fix it now before I switch @AppleSupport https://t.co/1sdMEjLnr8,Wed Oct 11 21:58:47 +0000 2017,7,2017-10-11 21:58:47+00:00,2017-10,billing_subscription_purchase,False,False,True,True,"money-sensitive purchase, charge, subscription, or fulfillment issue"
889065,Somebody hacked my Apple account and @115858 ain’t doing nothing to fix it.,Sat Nov 25 16:17:47 +0000 2017,2,2017-11-25 16:17:47+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
339942,"@AppleSupport I have found a problem in the new iOS update. When you turn you airplane mode off, the Bluetooth automatically turns on.",Sat Oct 07 22:26:22 +0000 2017,2,2017-10-07 22:26:22+00:00,2017-10,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle
384028,"@AppleSupport im so annoyed right now, got my iphone 2 months ago and updated ios11 and my phone is glitching so much 😤😤😤😤😡",Fri Oct 06 12:46:44 +0000 2017,3,2017-10-06 12:46:44+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
335275,stuck in an endless loop of 2-factor auth on apple tv 2nd gen. #epicfail  cc: @115858 https://t.co/ExtDqzb1dT,Sat Oct 07 19:07:31 +0000 2017,2,2017-10-07 19:07:31+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
62275,Downloaded the @115858 iPhone update.  Thought maybe it would correct my phone crashing problem.  Nope. @AppleSupport iPhone still crashing,Wed Nov 01 20:05:41 +0000 2017,2,2017-11-01 20:05:41+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
323014,#iOS11 زي الهباب على دماغك يا ابل @115858 @118936 @AppleSupport,Sun Sep 24 15:11:59 +0000 2017,3,2017-09-24 15:11:59+00:00,2017-09,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
53582,@AppleSupport Hi. I cannot reset the security questions after I logged in my account. What to do? :/,Wed Nov 01 18:30:30 +0000 2017,5,2017-11-01 18:30:30+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required
546577,@115858 @1542 #iphone  #iphone7 why it's looks like this.  #buggy @AppleSupport https://t.co/ACQzeK1yHH,Sat Dec 02 10:49:05 +0000 2017,2,2017-12-02 10:49:05+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
704490,@AppleSupport I purchased Taylor Swift’s album Reputation and never got an email with a boost code. Any suggestions?,Thu Nov 23 18:09:30 +0000 2017,2,2017-11-23 18:09:30+00:00,2017-11,billing_subscription_purchase,False,False,True,True,"money-sensitive purchase, charge, subscription, or fulfillment issue"
304321,@AppleSupport @115858 OMG!!! I have an iphone 6s+ and it’s so freaking slow and unresponsive with IOS11! WORST.UPDATE.EVER!!!!!!!,Sat Sep 30 06:54:05 +0000 2017,4,2017-09-30 06:54:05+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
284453,@AppleSupport @115858 downloaded  macos high seira update 2day bt after update  MacBook pro is nt opening.Showing this prob #macOSHighSierra https://t.co/owIRCLx4CE,Fri Oct 06 05:52:40 +0000 2017,5,2017-10-06 05:52:40+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
311509,"My iPhone 7 doesnthave an ""auto call answering"" option but I sick of it auto answering after few rings. How do I stop it?😡😡💚💚 @AppleSupport",Thu Sep 28 13:52:09 +0000 2017,3,2017-09-28 13:52:09+00:00,2017-09,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
62225,"Hey @115858 why can’t I see my photos in my albums? They won’t load, And yes I’ve updated my phone twice in the last 24hrs actually..",Wed Nov 01 20:31:16 +0000 2017,4,2017-11-01 20:31:16+00:00,2017-11,data_backup_loss,False,False,True,False,data-loss or recovery triage; escalate if standard recovery steps fail
1021111,@AppleSupport does iOS 11 have  auto fill credit card info when making a purchase?,Sat Oct 14 15:45:46 +0000 2017,2,2017-10-14 15:45:46+00:00,2017-10,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle
639747,"Update the laptop overnight, I thought. No stress, I thought.

Wake up... wtf is this?! Y’all see this before after updating? @115858 https://t.co/wMogowjUBN",Wed Nov 22 20:01:33 +0000 2017,2,2017-11-22 20:01:33+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
148252,"@AppleSupport Why so many bugs on IOS 11 for iPad and iPhone 6. Slow, slow. All is slow. Appstore updates slow and freeze. The IOS 11 is just catastrophic for old devices. The same problems with iPod last version. On iPhone 6, 6 times on 10  Touch-ID don’t works ! I’m hangry",Fri Nov 24 10:01:05 +0000 2017,2,2017-11-24 10:01:05+00:00,2017-11,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
647339,Cómo se hace una captura de pantalla en IOS?? @AppleSupport,Thu Oct 05 03:13:56 +0000 2017,2,2017-10-05 03:13:56+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
354068,"Wow @AppleSupport iOS 11, what a mess! After 0.2, My 7P still hangs, heats up, battery life is awful, photos are still wacky.",Sun Oct 08 02:56:43 +0000 2017,5,2017-10-08 02:56:43+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
366527,Hey @AppleSupport what’s the matter with #IOS11? Since updated everything is wrong in iPhone 6s+ and so it is in iPad Air🙈😰⚡️#fuckingshit,Sun Oct 08 18:45:45 +0000 2017,2,2017-10-08 18:45:45+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
701634,"@AppleSupport Alguien me puede explicar porqué la batería me está durando tan poco? Tengo el 6. Anoche se apagó sin batería, lo he cargado al 100 % y lo he desconectado a las 10 de la mañana, son casi las 17 horas y me queda un 7 %. Con lo que cuestan esto no se debería permitir",Thu Nov 23 15:51:07 +0000 2017,2,2017-11-23 15:51:07+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling"
1024325,Flight + AirPods + Breaker = pure enjoyment 🍉,Wed Sep 20 23:23:25 +0000 2017,12,2017-09-20 23:23:25+00:00,2017-09,out_of_scope,False,False,False,False,excluded: not a support request
622625,Why can't i download instagram or Snapchat on my iPad ?!!!! @115858,Wed Nov 22 17:32:21 +0000 2017,4,2017-11-22 17:32:21+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
39633,@AppleSupport why is this my screen when I try to make a call. why this happen after the 10th update I’m confused. 💁🏾 https://t.co/jkA8umq3xi,Wed Nov 01 14:15:19 +0000 2017,2,2017-11-01 14:15:19+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
898669,Listen here @115858 me needs you to fix this this i situation ASAP or me will have a serious mental breakdown,Tue Nov 07 23:52:34 +0000 2017,2,2017-11-07 23:52:34+00:00,2017-11,software_update_performance,False,False,True,True,emotional-crisis language requires human review
557733,"Sorry, Mr. @115858 Store employee, I WILL stop and correct you when you refer to something as “retarded” and no, I won’t care if you roll your eyes at me. I think @AppleSupport needs to help train their people a little better.",Sat Dec 02 21:09:48 +0000 2017,2,2017-12-02 21:09:48+00:00,2017-12,service_complaint,False,False,True,True,a prior service or support experience has already failed the customer
327103,Why My Phone Trippin Y’all??? 🤔@115858 @ATT,Sat Oct 07 14:29:47 +0000 2017,2,2017-10-07 14:29:47+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
548057,"@AppleSupport I need your help 😰.
1. My 📱reboots automatically every 5 min (despite resetting / rebooting etc.)
2. I forgot my apple pwd but need to put my old card details in to reset  = I can’t book a Genius Bar appointment. 
What can I do? I really need my phone for work 😱",Sat Dec 02 12:02:28 +0000 2017,2,2017-12-02 12:02:28+00:00,2017-12,account_access_security,True,False,True,True,security-sensitive; identity or legitimacy verification may be required
602400,First this “ I️ “ shit now “ I.T “ wtf @AppleSupport,Sun Dec 03 21:42:19 +0000 2017,2,2017-12-03 21:42:19+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle
184505,@AppleSupport if iOS11 is your #strangerthings attempt yal just need to quit it. https://t.co/4rqQH8v0L6,Sat Nov 11 06:52:32 +0000 2017,2,2017-11-11 06:52:32+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing
761281,iPhone 8 batteries swelling and breaking out the phone? Fix it @115858,Wed Oct 11 20:16:53 +0000 2017,2,2017-10-11 20:16:53+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment
610285,"@AppleSupport, iOS 11 has caused my 2016 iPad Pro terrible trouble. I can’t connect to home wifi AND it is slow to download and install apps",Wed Oct 04 05:44:19 +0000 2017,2,2017-10-04 05:44:19+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response
