thread_id,opening_text,created_at,n_turns,dt,month,label_intent,is_multi_issue,is_non_english,is_support_request,label_escalate,label_reason,label_source,human_reviewed,agent_reply
652241,@115858 @AppleSupport que puedo hacer con el lag del teclado en iOS 11 en un iPhone 6Plus??,Tue Oct 10 17:24:19 +0000 2017,3,2017-10-10 17:24:19+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
663875,This mix up with iPhone typing is getting so bad that my phone has It on autocorrect. Come on @AppleSupport ??? When are you going to help me out????,Thu Nov 23 02:17:42 +0000 2017,6,2017-11-23 02:17:42+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
501525,"@AppleSupport ,@115858 facing problems with 3D Touch on new iPhone X.Tried to solve it by factory resetting but in vain.Please provide support for it.",Fri Dec 01 19:07:25 +0000 2017,4,2017-12-01 19:07:25+00:00,2017-12,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
184867,@AppleSupport @115858 when are you gonna fix this problem I️ have with typing it would be great if you can let me know,Tue Nov 14 04:07:58 +0000 2017,4,2017-11-14 04:07:58+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
284771,@AppleSupport since upgrade to iOS 11 my iPhone 7’s battery life is even worse than before! i can watch the % drop as I’m using my phone! 👎,Mon Sep 25 17:25:39 +0000 2017,6,2017-09-25 17:25:39+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
394549,@115858 No more updates for the iPad? Mine is still at 9.3.5 #apple #ipad,Mon Oct 09 16:24:30 +0000 2017,2,2017-10-09 16:24:30+00:00,2017-10,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
559195,"I swear @115858 ...if you give me ONE more reason to hate you &amp; your software.  Now my phone shuts off automatically every 70-seconds. And turns back on.  I’ve tried everything, so don’t give me any @AppleSupport.  Just be better.  #SamsungGalaxyS8 #GooglePixel2",Sat Dec 02 21:28:35 +0000 2017,4,2017-12-02 21:28:35+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
752171,@115858 I do the IOS update and now 6s+ is hella slow and laggy. Come on guys,Sat Oct 07 00:40:41 +0000 2017,2,2017-10-07 00:40:41+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
96995,@115858 @AppleSupport the Bluetooth function on my iPhone is super frustrating! I accidentally pressed forget device and now my iPhone is forgetting my wireless headphone forever! I did all reset but still can’t find my device! so frustrating!,Thu Nov 30 16:06:41 +0000 2017,2,2017-11-30 16:06:41+00:00,2017-11,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re having trouble connecting. Try turning Wi-Fi or Bluetooth off and back on, restarting the device, and installing the latest software update. If it persists, tell us your device model, software version, and the network/accessory involved."
543696,"@AppleSupport this is the 3rd time I update my iphone7 cause of ios11 failure, this is worst iOS update ever!! and this time its not fixed by the update.",Sat Dec 02 08:37:35 +0000 2017,2,2017-12-02 08:37:35+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
211313,How do I get my fucking keyboard to go away @AppleSupport like why is it constantly there https://t.co/95UUxlq6RN,Wed Oct 04 18:08:41 +0000 2017,2,2017-10-04 18:08:41+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
858922,@115858 I’ve updated my phone and the word is keeps changing to I.S ... why is it doing this? #help #confused #apple #iphone,Fri Oct 13 10:16:40 +0000 2017,4,2017-10-13 10:16:40+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
39646,@AppleSupport все нормально? https://t.co/2FmxTf31rg,Wed Nov 01 14:27:09 +0000 2017,2,2017-11-01 14:27:09+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
584743,@AppleSupport I am very disappointed with the performance of iOS 11 on my 6 plus.  Constantly freezing up.  Have been a big iPhone supporter for many years but now thinking of changing to android.  Not enough alpha testing on all devices.,Sun Dec 03 08:45:05 +0000 2017,2,2017-12-03 08:45:05+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
567680,"@115858 If I wanted Bluetooth on, ad put it on. Stop activating it when a switch ma phone on or click off airplane mode. Fucking get this sorted pronto",Sun Dec 03 01:39:08 +0000 2017,4,2017-12-03 01:39:08+00:00,2017-12,connectivity,False,False,True,False,routine connectivity troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re having trouble connecting. Try turning Wi-Fi or Bluetooth off and back on, restarting the device, and installing the latest software update. If it persists, tell us your device model, software version, and the network/accessory involved."
488051,"Dear @115858. disk dies, disk replaced (along with motherboard). cannot restore from time machine,because it’s a different computer. YOU HAD ONE JOB!!!! backup-&gt;restore!! #fail",Fri Dec 01 13:44:04 +0000 2017,2,2017-12-01 13:44:04+00:00,2017-12,data_backup_loss,False,False,True,True,significant or potentially irreversible data loss requires human review,rules_plus_AI_review,False,We’re sorry about the missing data. Please do not overwrite or erase the device yet. Check Settings > [your name] > iCloud > iCloud Backup and any recent computer backup. Apple Support can help review available recovery options.
8568,@115858 wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,Tue Oct 31 23:42:39 +0000 2017,3,2017-10-31 23:42:39+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
554084,"@AppleSupport I'm having some problems with my IPhone 7, it keeps restarting and showing a black screen with a spinning icon. How do I fix this?",Sat Dec 02 15:54:43 +0000 2017,3,2017-12-02 15:54:43+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
939162,Is this from you or a scam please @AppleSupport email is __email__ can send photo privately as got my email address on it. Thanks,Sat Nov 25 10:26:37 +0000 2017,4,2017-11-25 10:26:37+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
761283,@AppleSupport I would like to know why my phone goes from 100-5% in 5 hours if I’m mainly in class and not using it.,Wed Oct 11 20:13:41 +0000 2017,2,2017-10-11 20:13:41+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
295385,@AppleSupport I received a questionable email yesterday. Can I email it to you for you to check if it's legit?,Fri Oct 06 15:44:09 +0000 2017,2,2017-10-06 15:44:09+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
285748,@184078 @AppleSupport depuis mise à jour iOS 11 sur iPhone 7 la messagerie vocale visuelle n’est plus disponible ? SFR  l’aurait supprimée,Fri Oct 06 08:23:03 +0000 2017,2,2017-10-06 08:23:03+00:00,2017-10,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
955014,"I literally put my coat on and the screen has fell out, very disappointed only had it two weeks @115858  @AppleSupport https://t.co/fNYZQq5sJZ",Sat Oct 21 19:49:22 +0000 2017,2,2017-10-21 19:49:22+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
887151,@115858 fix your damn mail app,Fri Oct 20 21:45:56 +0000 2017,2,2017-10-20 21:45:56+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
172975,Geleceğe merhaba deyin. iPhone X satın alın.,Tue Nov 21 15:06:27 +0000 2017,4,2017-11-21 15:06:27+00:00,2017-11,out_of_scope,False,True,True,True,"non-English input, out of scope for v1 auto-handling",rules_plus_AI_review,False,"Thanks for contacting Apple Support. To make sure we help accurately, please contact Apple Support in your preferred language through the Apple Support app or getsupport.apple.com."
484449,This update ruined my life fyi @115858 https://t.co/FfJl7BGx8O,Fri Dec 01 10:47:43 +0000 2017,2,2017-12-01 10:47:43+00:00,2017-12,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing,rules_plus_AI_review,False,"Sorry you’re running into this. Could you share your device model, software version, and what happens when you try? With those details, Apple Support can point you to the right next step."
892807,Yo @AppleSupport why is my phone battery garbage since the new update?,Fri Oct 13 17:51:10 +0000 2017,10,2017-10-13 17:51:10+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
568847,How buggy is iOS 11 on iPhoneX? Mails are literally unreadable with such huge fonts. @115858 https://t.co/JfyrcoodDT,Sat Dec 02 14:13:33 +0000 2017,8,2017-12-02 14:13:33+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
543721,@115858 IOS frequent updates fail,Sat Dec 02 08:26:14 +0000 2017,2,2017-12-02 08:26:14+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
52319,@AppleSupport every time “eye” type “eye” it’s turns to I️... HELP!,Wed Nov 01 17:53:05 +0000 2017,5,2017-11-01 17:53:05+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
854986,Yoooo @115858 @AppleSupport when are y’all gonna fix this doggone “I” issue? Shit. 🤬,Mon Nov 06 01:12:16 +0000 2017,4,2017-11-06 01:12:16+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
556251,"My iPhoneX won't let any application open for more than 20 seconds. the screen keeps lighting on and off and heat up on the bottom of the camera. Any ideas why is this happening?
I can't even contact apple since my iPhoneX won't let me.
@115858 @156470 @140312 @AppleSupport",Sat Dec 02 19:07:32 +0000 2017,4,2017-12-02 19:07:32+00:00,2017-12,hardware_physical,True,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
822705,@AppleSupport my apple music playlist keep saying this -an operation error occured (-12894) please help,Fri Sep 29 23:01:42 +0000 2017,6,2017-09-29 23:01:42+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
543792,@AppleSupport my iPhone keeps restarting - is there a known fix please?? Driving me crazy!!,Sat Dec 02 08:11:10 +0000 2017,2,2017-12-02 08:11:10+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
588188,"Hey, @115858! How about releasing an update that DOESN’T kill your battery. My 6 has a ton of great features, and they’re all turned off to save battery life. I lost a percent every 15 seconds this morning CHECKING MY EMAIL! @AppleSupport",Sun Dec 03 13:05:27 +0000 2017,2,2017-12-03 13:05:27+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
407504,@AppleSupport Hi. I just sent you a message. Thanks!,Mon Oct 09 21:25:07 +0000 2017,2,2017-10-09 21:25:07+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing,rules_plus_AI_review,False,"Sorry you’re running into this. Could you share your device model, software version, and what happens when you try? With those details, Apple Support can point you to the right next step."
23178,@AppleSupport upgraded to 11.1.2 and iTunes Player won’t work on iPhone 7. ANNOYING,Wed Nov 22 11:06:21 +0000 2017,4,2017-11-22 11:06:21+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
648559,I️ have a 4.82 uber rating so basically I’m a 96/100 person. Basically an A+ type of person for the first 15 minutes you know me,Wed Nov 22 18:57:22 +0000 2017,4,2017-11-22 18:57:22+00:00,2017-11,out_of_scope,False,False,False,False,excluded: not a support request,rules_plus_AI_review,False,"Thanks for reaching out. This request is outside the support help we can provide here. For Apple product assistance, please describe the Apple device and issue you need help with."
630145,Aye @115858 this new update keeps crashing my phone 😡,Wed Oct 04 20:11:04 +0000 2017,2,2017-10-04 20:11:04+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
399959,My iPhone keeps freezing. Volume button doesn’t work for some reason. Please fix it asap. @AppleSupport #ios1102,Mon Oct 09 17:47:26 +0000 2017,2,2017-10-09 17:47:26+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
236395,"@AppleSupport do you test the software before you lump it into folks? battery useless, can’t send emails and some apps don’t work.  ios11",Thu Oct 05 09:18:19 +0000 2017,2,2017-10-05 09:18:19+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
296447,Showstopper defect in Iphone 6s. Phone hangs when we have more than 5 alarms scheduled @AppleSupport @115858,Mon Sep 04 09:55:19 +0000 2017,7,2017-09-04 09:55:19+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
686906,@AppleSupport why tf does my phone restart 6 times a day and freezes every hour?!?!? Never again buying ya shit phones,Thu Nov 23 04:42:25 +0000 2017,2,2017-11-23 04:42:25+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
290528,@115858 @AppleSupport updated iPhone to new iOS. Now location sharing doesn’t work even with location services clearly on. #bugaboo,Fri Oct 06 13:33:10 +0000 2017,4,2017-10-06 13:33:10+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
384028,"@AppleSupport im so annoyed right now, got my iphone 2 months ago and updated ios11 and my phone is glitching so much 😤😤😤😤😡",Fri Oct 06 12:46:44 +0000 2017,3,2017-10-06 12:46:44+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
335275,stuck in an endless loop of 2-factor auth on apple tv 2nd gen. #epicfail  cc: @115858 https://t.co/ExtDqzb1dT,Sat Oct 07 19:07:31 +0000 2017,2,2017-10-07 19:07:31+00:00,2017-10,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
62275,Downloaded the @115858 iPhone update.  Thought maybe it would correct my phone crashing problem.  Nope. @AppleSupport iPhone still crashing,Wed Nov 01 20:05:41 +0000 2017,2,2017-11-01 20:05:41+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
53582,@AppleSupport Hi. I cannot reset the security questions after I logged in my account. What to do? :/,Wed Nov 01 18:30:30 +0000 2017,5,2017-11-01 18:30:30+00:00,2017-11,account_access_security,False,False,True,True,security-sensitive; identity or legitimacy verification may be required,rules_plus_AI_review,False,"We can help you regain secure access. For your protection, never share passwords or verification codes. Start account recovery at iforgot.apple.com, or contact Apple Support if you no longer have access to your trusted phone number or device."
304321,@AppleSupport @115858 OMG!!! I have an iphone 6s+ and it’s so freaking slow and unresponsive with IOS11! WORST.UPDATE.EVER!!!!!!!,Sat Sep 30 06:54:05 +0000 2017,4,2017-09-30 06:54:05+00:00,2017-09,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
284453,@AppleSupport @115858 downloaded  macos high seira update 2day bt after update  MacBook pro is nt opening.Showing this prob #macOSHighSierra https://t.co/owIRCLx4CE,Fri Oct 06 05:52:40 +0000 2017,5,2017-10-06 05:52:40+00:00,2017-10,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
1021111,@AppleSupport does iOS 11 have  auto fill credit card info when making a purchase?,Sat Oct 14 15:45:46 +0000 2017,2,2017-10-14 15:45:46+00:00,2017-10,feature_how_to,False,False,True,False,informational or setup question is safe to auto-handle,rules_plus_AI_review,False,"We’re happy to help. You can find step-by-step guidance in the Apple Support app or at support.apple.com. Please tell us which Apple device and software version you’re using, and what you’d like to do."
148252,"@AppleSupport Why so many bugs on IOS 11 for iPad and iPhone 6. Slow, slow. All is slow. Appstore updates slow and freeze. The IOS 11 is just catastrophic for old devices. The same problems with iPod last version. On iPhone 6, 6 times on 10  Touch-ID don’t works ! I’m hangry",Fri Nov 24 10:01:05 +0000 2017,2,2017-11-24 10:01:05+00:00,2017-11,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
354068,"Wow @AppleSupport iOS 11, what a mess! After 0.2, My 7P still hangs, heats up, battery life is awful, photos are still wacky.",Sun Oct 08 02:56:43 +0000 2017,5,2017-10-08 02:56:43+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
1024325,Flight + AirPods + Breaker = pure enjoyment 🍉,Wed Sep 20 23:23:25 +0000 2017,12,2017-09-20 23:23:25+00:00,2017-09,out_of_scope,False,False,False,False,excluded: not a support request,rules_plus_AI_review,False,"Thanks for reaching out. This request is outside the support help we can provide here. For Apple product assistance, please describe the Apple device and issue you need help with."
39633,@AppleSupport why is this my screen when I try to make a call. why this happen after the 10th update I’m confused. 💁🏾 https://t.co/jkA8umq3xi,Wed Nov 01 14:15:19 +0000 2017,2,2017-11-01 14:15:19+00:00,2017-11,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
898669,Listen here @115858 me needs you to fix this this i situation ASAP or me will have a serious mental breakdown,Tue Nov 07 23:52:34 +0000 2017,2,2017-11-07 23:52:34+00:00,2017-11,software_update_performance,False,False,True,True,emotional-crisis language requires human review,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
327103,Why My Phone Trippin Y’all??? 🤔@115858 @ATT,Sat Oct 07 14:29:47 +0000 2017,2,2017-10-07 14:29:47+00:00,2017-10,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing,rules_plus_AI_review,False,"Sorry you’re running into this. Could you share your device model, software version, and what happens when you try? With those details, Apple Support can point you to the right next step."
602400,First this “ I️ “ shit now “ I.T “ wtf @AppleSupport,Sun Dec 03 21:42:19 +0000 2017,2,2017-12-03 21:42:19+00:00,2017-12,software_update_performance,False,False,True,False,routine software troubleshooting is safe to auto-handle,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
184505,@AppleSupport if iOS11 is your #strangerthings attempt yal just need to quit it. https://t.co/4rqQH8v0L6,Sat Nov 11 06:52:32 +0000 2017,2,2017-11-11 06:52:32+00:00,2017-11,other_unclear,False,False,True,False,insufficient detail; ask one clarifying question before routing,rules_plus_AI_review,False,"Sorry you’re running into this. Could you share your device model, software version, and what happens when you try? With those details, Apple Support can point you to the right next step."
761281,iPhone 8 batteries swelling and breaking out the phone? Fix it @115858,Wed Oct 11 20:16:53 +0000 2017,2,2017-10-11 20:16:53+00:00,2017-10,hardware_physical,False,False,True,True,physical-device or potential safety issue requires human assessment,rules_plus_AI_review,False,"Sorry your device is having a hardware-related issue. Avoid further use if it is hot, swollen, damaged, or has a damaged battery. You can arrange an inspection through the Apple Support app or at getsupport.apple.com."
610285,"@AppleSupport, iOS 11 has caused my 2016 iPad Pro terrible trouble. I can’t connect to home wifi AND it is slow to download and install apps",Wed Oct 04 05:44:19 +0000 2017,2,2017-10-04 05:44:19+00:00,2017-10,software_update_performance,True,False,True,True,compound case; human review reduces the risk of an incomplete response,rules_plus_AI_review,False,"Sorry you’re experiencing this after an update. Please restart your iPhone, check Settings > General > Software Update for any follow-up update, and make sure you have enough free storage. If it continues, contact Apple Support with your iPhone model and iOS version so we can help investigate."
